formula,number
Cs2PdInBr6,2
Cs2PdSnF6,2
Cs2PdSnCl6,2
Cs2PdSnBr6,2
Cs2PdBaF6,2
Cs2PdBaCl6,2
Cs2PdBaBr6,2
Cs2PdPtF6,2
Cs2PdPtCl6,2
Cs2PdPtBr6,2
Cs2PdHgF6,2
Cs2PdHgCl6,2
Cs2PdHgBr6,2
Cs2PdPbF6,2
Cs2PdPbCl6,2
Cs2PdPbBr6,2
Cs2PdPbI6,2
Cs2PdLaF6,2
Cs2PdLaCl6,2
Cs2PdLaBr6,2
Cs2PdLaI6,2
Cs2PdCeF6,2
Cs2PdCeCl6,2
Cs2PdCeBr6,2
Cs2PdCeI6,2
Cs2PdPrF6,2
Cs2PdPrCl6,2
Cs2PdPrBr6,2
Cs2PdPrI6,2
Cs2PdSmF6,2
Cs2PdSmCl6,2
Cs2PdSmBr6,2
Cs2PdSmI6,2
Cs2PdEuF6,2
Cs2PdEuCl6,2
Cs2PdEuBr6,2
Cs2PdEuI6,2
Cs2PdDyF6,2
Cs2PdDyCl6,2
Cs2PdDyBr6,2
Cs2PdTmF6,2
Cs2PdTmCl6,2
Cs2PdTmBr6,2
Cs2PdYbF6,2
Cs2PdYbCl6,2
Cs2PdYbBr6,2
Cs2AgCdF6,2
Cs2AgCdCl6,2
Cs2AgCdBr6,2
Cs2AgInF6,2
Cs2AgInCl6,2
Cs2AgInBr6,2
Cs2AgSnF6,2
Cs2AgSnCl6,2
Cs2AgSnBr6,2
Cs2AgBaF6,2
Cs2AgBaCl6,2
Cs2AgBaBr6,2
Cs2AgPtF6,2
Cs2AgPtCl6,2
Cs2AgPtBr6,2
Cs2AgHgF6,2
Cs2AgHgCl6,2
Cs2AgHgBr6,2
Cs2AgHgI6,2
Cs2AgPbF6,2
Cs2AgPbCl6,2
Cs2AgPbBr6,2
Cs2AgPbI6,2
Cs2AgLaF6,2
Cs2AgLaCl6,2
Cs2AgLaBr6,2
Cs2AgCeF6,2
Cs2AgCeCl6,2
Cs2AgCeBr6,2
Cs2AgPrF6,2
Cs2AgPrCl6,2
Cs2AgPrBr6,2
Cs2AgPrI6,2
Cs2AgSmF6,2
Cs2AgSmCl6,2
Cs2AgSmBr6,2
Cs2AgSmI6,2
Cs2AgEuF6,2
Cs2AgEuCl6,2
Cs2AgEuBr6,2
Cs2AgEuI6,2
Cs2AgDyF6,2
Cs2AgDyCl6,2
Cs2AgDyBr6,2
Cs2AgDyI6,2
Cs2AgTmF6,2
Cs2AgTmCl6,2
Cs2AgTmBr6,2
Cs2AgTmI6,2
Cs2AgYbF6,2
Cs2AgYbCl6,2
Cs2AgYbBr6,2
Cs2CdInF6,2
Cs2CdInCl6,2
Cs2CdInBr6,2
Cs2CdSnF6,2
Cs2CdSnCl6,2
Cs2CdSnBr6,2
Cs2CdSnI6,2
Cs2CdBaF6,2
Cs2CdBaCl6,2
Cs2CdBaBr6,2
Cs2CdPtF6,2
Cs2CdPtCl6,2
Cs2CdPtBr6,2
Cs2CdHgF6,2
Cs2CdHgCl6,2
Cs2CdHgBr6,2
Cs2CdHgI6,2
Cs2CdPbF6,2
Cs2CdPbCl6,2
Cs2CdPbBr6,2
Cs2CdPbI6,2
Cs2CdLaF6,2
Cs2CdLaCl6,2
Cs2CdLaBr6,2
Cs2CdCeF6,2
Cs2CdCeCl6,2
Cs2CdCeBr6,2
Cs2CdPrF6,2
Cs2CdPrCl6,2
Cs2CdPrBr6,2
Cs2CdSmF6,2
Cs2CdSmCl6,2
Cs2CdSmBr6,2
Cs2CdSmI6,2
Cs2CdEuF6,2
Cs2CdEuCl6,2
Cs2CdEuBr6,2
Cs2CdEuI6,2
Cs2CdDyF6,2
Cs2CdDyCl6,2
Cs2CdDyBr6,2
Cs2CdDyI6,2
Cs2CdTmF6,2
Cs2CdTmCl6,2
Cs2CdTmBr6,2
Cs2CdTmI6,2
Cs2CdYbF6,2
Cs2CdYbCl6,2
Cs2CdYbBr6,2
Cs2CdYbI6,2
Cs2InSnF6,2
Cs2InSnCl6,2
Cs2InSnBr6,2
Cs2InSnI6,2
Cs2InBaF6,2
Cs2InBaCl6,2
Cs2InBaBr6,2
Cs2InPtF6,2
Cs2InPtCl6,2
Cs2InPtBr6,2
Cs2InPtI6,2
Cs2InHgF6,2
Cs2InHgCl6,2
Cs2InHgBr6,2
Cs2InHgI6,2
Cs2InPbF6,2
Cs2InPbCl6,2
Cs2InPbBr6,2
Cs2InPbI6,2
Cs2InLaF6,2
Cs2InLaCl6,2
Cs2InLaBr6,2
Cs2InCeF6,2
Cs2InCeCl6,2
Cs2InCeBr6,2
Cs2InPrF6,2
Cs2InPrCl6,2
Cs2InPrBr6,2
Cs2InSmF6,2
Cs2InSmCl6,2
Cs2InSmBr6,2
Cs2InSmI6,2
Cs2InEuF6,2
Cs2InEuCl6,2
Cs2InEuBr6,2
Cs2InEuI6,2
Cs2InDyF6,2
Cs2InDyCl6,2
Cs2InDyBr6,2
Cs2InDyI6,2
Cs2InTmF6,2
Cs2InTmCl6,2
Cs2InTmBr6,2
Cs2InTmI6,2
Cs2InYbF6,2
Cs2InYbCl6,2
Cs2InYbBr6,2
Cs2InYbI6,2
Cs2SnBaF6,2
Cs2SnBaCl6,2
Cs2SnBaBr6,2
Cs2SnPtF6,2
Cs2SnPtCl6,2
Cs2SnPtBr6,2
Cs2SnPtI6,2
Cs2SnHgF6,2
Cs2SnHgCl6,2
Cs2SnHgBr6,2
Cs2SnHgI6,2
Cs2SnPbF6,2
Cs2SnPbCl6,2
Cs2SnPbBr6,2
Cs2SnLaF6,2
Cs2SnLaCl6,2
Cs2SnLaBr6,2
Cs2SnCeF6,2
Cs2SnCeCl6,2
Cs2SnCeBr6,2
Cs2SnPrF6,2
Cs2SnPrCl6,2
Cs2SnPrBr6,2
Cs2SnSmF6,2
Cs2SnSmCl6,2
Cs2SnSmBr6,2
Cs2SnEuF6,2
Cs2SnEuCl6,2
Cs2SnEuBr6,2
Cs2SnEuI6,2
Cs2SnDyF6,2
Cs2SnDyCl6,2
Cs2SnDyBr6,2
Cs2SnDyI6,2
Cs2SnTmF6,2
Cs2SnTmCl6,2
Cs2SnTmBr6,2
Cs2SnTmI6,2
Cs2SnYbF6,2
Cs2SnYbCl6,2
Cs2SnYbBr6,2
Cs2SnYbI6,2
Cs2BaPtF6,2
Cs2BaPtCl6,2
Cs2BaPtBr6,2
Cs2BaHgF6,2
Cs2BaHgCl6,2
Cs2BaHgBr6,2
Cs2BaPbF6,2
Cs2BaPbCl6,2
Cs2BaLaF6,2
Cs2BaCeF6,2
Cs2BaPrF6,2
Cs2BaSmF6,2
Cs2BaSmCl6,2
Cs2BaEuF6,2
Cs2BaEuCl6,2
Cs2BaDyF6,2
Cs2BaDyCl6,2
Cs2BaDyBr6,2
Cs2BaTmF6,2
Cs2BaTmCl6,2
Cs2BaTmBr6,2
Cs2BaYbF6,2
Cs2BaYbCl6,2
Cs2BaYbBr6,2
Cs2PtHgF6,2
Cs2PtHgCl6,2
Cs2PtHgBr6,2
Cs2PtHgI6,2
Cs2PtPbF6,2
Cs2PtPbCl6,2
Cs2PtPbBr6,2
Cs2PtPbI6,2
Cs2PtLaF6,2
Cs2PtLaCl6,2
Cs2PtLaBr6,2
Cs2PtCeF6,2
Cs2PtCeCl6,2
Cs2PtCeBr6,2
Cs2PtPrF6,2
Cs2PtPrCl6,2
Cs2PtPrBr6,2
Cs2PtSmF6,2
Cs2PtSmCl6,2
Cs2PtSmBr6,2
Cs2PtSmI6,2
Cs2PtEuF6,2
Cs2PtEuCl6,2
Cs2PtEuBr6,2
Cs2PtEuI6,2
Cs2PtDyF6,2
Cs2PtDyCl6,2
Cs2PtDyBr6,2
Cs2PtDyI6,2
Cs2PtTmF6,2
Cs2PtTmCl6,2
Cs2PtTmBr6,2
Cs2PtTmI6,2
Cs2PtYbF6,2
Cs2PtYbCl6,2
Cs2PtYbBr6,2
Cs2PtYbI6,2
Cs2HgPbF6,2
Cs2HgPbCl6,2
Cs2HgPbBr6,2
Cs2HgLaF6,2
Cs2HgLaCl6,2
Cs2HgLaBr6,2
Cs2HgCeF6,2
Cs2HgCeCl6,2
Cs2HgCeBr6,2
Cs2HgPrF6,2
Cs2HgPrCl6,2
Cs2HgPrBr6,2
Cs2HgSmF6,2
Cs2HgSmCl6,2
Cs2HgSmBr6,2
Cs2HgEuF6,2
Cs2HgEuCl6,2
Cs2HgEuBr6,2
Cs2HgEuI6,2
Cs2HgDyF6,2
Cs2HgDyCl6,2
Cs2HgDyBr6,2
Cs2HgDyI6,2
Cs2HgTmF6,2
Cs2HgTmCl6,2
Cs2HgTmBr6,2
Cs2HgTmI6,2
Cs2HgYbF6,2
Cs2HgYbCl6,2
Cs2HgYbBr6,2
Cs2HgYbI6,2
Cs2PbLaF6,2
Cs2PbLaCl6,2
Cs2PbCeF6,2
Cs2PbCeCl6,2
Cs2PbPrF6,2
Cs2PbPrCl6,2
Cs2PbPrBr6,2
Cs2PbSmF6,2
Cs2PbSmCl6,2
Cs2PbSmBr6,2
Cs2PbEuF6,2
Cs2PbEuCl6,2
Cs2PbEuBr6,2
Cs2PbDyF6,2
Cs2PbDyCl6,2
Cs2PbDyBr6,2
Cs2PbTmF6,2
Cs2PbTmCl6,2
Cs2PbTmBr6,2
Cs2PbYbF6,2
Cs2PbYbCl6,2
Cs2PbYbBr6,2
Cs2LaCeF6,2
Cs2LaPrF6,2
Cs2LaSmF6,2
Cs2LaSmCl6,2
Cs2LaEuF6,2
Cs2LaEuCl6,2
Cs2LaDyF6,2
Cs2LaDyCl6,2
Cs2LaDyBr6,2
Cs2LaTmF6,2
Cs2LaTmCl6,2
Cs2LaTmBr6,2
Cs2LaYbF6,2
Cs2LaYbCl6,2
Cs2LaYbBr6,2
Cs2CePrF6,2
Cs2CeSmF6,2
Cs2CeSmCl6,2
Cs2CeEuF6,2
Cs2CeEuCl6,2
Cs2CeEuBr6,2
Cs2CeDyF6,2
Cs2CeDyCl6,2
Cs2CeDyBr6,2
Cs2CeTmF6,2
Cs2CeTmCl6,2
Cs2CeTmBr6,2
Cs2CeYbF6,2
Cs2CeYbCl6,2
Cs2CeYbBr6,2
Cs2PrSmF6,2
Cs2PrSmCl6,2
Cs2PrSmBr6,2
Cs2PrEuF6,2
Cs2PrEuCl6,2
Cs2PrEuBr6,2
Cs2PrDyF6,2
Cs2PrDyCl6,2
Cs2PrDyBr6,2
Cs2PrTmF6,2
Cs2PrTmCl6,2
Cs2PrTmBr6,2
Cs2PrYbF6,2
Cs2PrYbCl6,2
Cs2PrYbBr6,2
Cs2SmEuF6,2
Cs2SmEuCl6,2
Cs2SmEuBr6,2
Cs2SmDyF6,2
Cs2SmDyCl6,2
Cs2SmDyBr6,2
Cs2SmTmF6,2
Cs2SmTmCl6,2
Cs2SmTmBr6,2
Cs2SmYbF6,2
Cs2SmYbCl6,2
Cs2SmYbBr6,2
Cs2EuDyF6,2
Cs2EuDyCl6,2
Cs2EuDyBr6,2
Cs2EuTmF6,2
Cs2EuTmCl6,2
Cs2EuTmBr6,2
Cs2EuTmI6,2
Cs2EuYbF6,2
Cs2EuYbCl6,2
Cs2EuYbBr6,2
Cs2EuYbI6,2
Cs2DyTmF6,2
Cs2DyTmCl6,2
Cs2DyTmBr6,2
Cs2DyTmI6,2
Cs2DyYbF6,2
Cs2DyYbCl6,2
Cs2DyYbBr6,2
Cs2DyYbI6,2
Cs2TmYbF6,2
Cs2TmYbCl6,2
Cs2TmYbBr6,2
Cs2TmYbI6,2
Tl2MgCaBr6,2
Tl2CaScBr6,2
Tl2CaTiBr6,2
Tl2CaVBr6,2
Tl2CaCrBr6,2
Tl2CaMnBr6,2
Tl2CaFeBr6,2
Tl2CaCoBr6,2
Tl2CaCuBr6,2
Tl2CaZnBr6,2
Tl2CaGeBr6,2
Tl2CaNbBr6,2
Tl2CaPdBr6,2
Tl2CaAgBr6,2
Tl2CaCdBr6,2
Tl2CaPtBr6,2
Tl2CaHgBr6,2
Tl2CaTmBr6,2
Tl2CaYbBr6,2
Ca2LiCuF6,3
Sr2LiCuF6,3
Cd2LiCuF6,3
Ba2LiNaF6,3
Ba2LiNaCl6,3
Ba2LiCuF6,3
Ba2LiCuCl6,3
Ba2NaCuF6,3
Ba2NaCuCl6,3
Hg2LiCuF6,3
Pb2LiNaF6,3
Pb2LiCuF6,3
Pb2NaCuF6,3
La2LiNaF6,3
La2LiCuF6,3
La2LiCuCl6,3
La2NaCuF6,3
Pr2LiNaF6,3
Pr2LiCuF6,3
Pr2LiCuCl6,3
Pr2NaCuF6,3
Nd2LiNaF6,3
Nd2LiCuF6,3
Nd2NaCuF6,3
Eu2LiCuF6,3
Tm2LiCuF6,3
Yb2LiCuF6,3
